id,popularity,budget,revenue,original_title,cast,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,profitability_ratio,revenue_rating,decades,director_split
25523,0.686322,0,0,The Ghost of Lord Farquaad,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Conrad Vernon,12,Fantasy|Animation|Comedy|Science Fiction|Family,20,6.5,2003,0.0,0.0,0,0,under_million,two_thousands,Simon J. Smith
21131,0.10239,0,0,Harvie Krumpet,Geoffrey Rush|Kamahl|John Flaus|Julie Forsyth,23,Animation|Comedy,23,6.8,2003,0.0,0.0,0,0,under_million,two_thousands,Adam Elliot
24982,0.25338099999999997,13000000,17040871,Ghosts of the Abyss,Bill Paxton|John Broadwater|James Cameron|Mike Cameron|Ken Marschall,92,Family|Documentary,23,6.7,2003,15409584.3821728,20199441.5092478,4040871,23,millions,two_thousands,James Cameron
2771,0.573104,0,6003587,American Splendor,Paul Giamatti|Hope Davis|Judah Friedlander|James Urbaniak|Harvey Pekar,101,Comedy|Drama,60,6.7,2003,0.0,7116367.728632,6003587,99,millions,two_thousands,Shari Springer Berman
2771,0.573104,0,6003587,American Splendor,Paul Giamatti|Hope Davis|Judah Friedlander|James Urbaniak|Harvey Pekar,101,Comedy|Drama,60,6.7,2003,0.0,7116367.728632,6003587,99,millions,two_thousands,Robert Pulcini
2518,0.249204,0,0,Hitler: The Rise of Evil,Robert Carlyle|Stockard Channing|Jena Malone|Julianna Margulies|Matthew Modine,179,Drama|War|History,65,6.7,2003,0.0,0.0,0,0,under_million,two_thousands,Christian Duguay
14576,0.248133,6800000,0,Shade,Stuart Townsend|Gabriel Byrne|Thandie Newton|Jamie Foxx|Roger Guenveur Smith,101,Action|Thriller|Crime,38,6.3,2003,8060397.98452119,0.0,0,0,under_million,two_thousands,Damian Nieman
21544,0.246824,0,0,Hope Springs,Colin Firth|Heather Graham|Minnie Driver|Mary Steenburgen|Frank Collison,90,Comedy|Romance,15,4.8,2003,0.0,0.0,0,0,under_million,two_thousands,Mark Herman
12146,0.245905,60000000,0,The Missing,Tommy Lee Jones|Cate Blanchett|Evan Rachel Wood|Jenna Boyd|Aaron Eckhart,135,Thriller|Western|Adventure,76,5.8,2003,71121158.6869516,0.0,0,0,under_million,two_thousands,Ron Howard
1792,0.34975100000000003,55000000,33828318,Stuck on You,Matt Damon|Greg Kinnear|Eva Mendes|Wen Yann Shih|Seymour Cassel,118,Comedy,104,4.8,2003,65194395.463039,40098486.2098443,0,0,millions,two_thousands,Bobby Farrelly
1792,0.34975100000000003,55000000,33828318,Stuck on You,Matt Damon|Greg Kinnear|Eva Mendes|Wen Yann Shih|Seymour Cassel,118,Comedy,104,4.8,2003,65194395.463039,40098486.2098443,0,0,millions,two_thousands,Peter Farrelly
17684,0.242306,0,0,Chouchou,Gad Elmaleh|Alain Chabat|Claude Brasseur|Roschdy Zem|Catherine Frot,105,Comedy,61,5.1,2003,0.0,0.0,0,0,under_million,two_thousands,Merzak Allouache
37696,0.127505,0,0,Fear X,John Turturro|Deborah Kara Unger|Stephen Eric McIntyre|William Allen Young|Gene Davis,88,Thriller|Mystery|Foreign,20,5.8,2003,0.0,0.0,0,0,under_million,two_thousands,Nicolas Winding Refn
37088,0.241416,0,0,Aileen: Life and Death of a Serial Killer,Aileen Wuornos|Nick Broomfield,89,Documentary|Drama,13,7.3,2003,0.0,0.0,0,0,under_million,two_thousands,Joan Churchill
37088,0.241416,0,0,Aileen: Life and Death of a Serial Killer,Aileen Wuornos|Nick Broomfield,89,Documentary|Drama,13,7.3,2003,0.0,0.0,0,0,under_million,two_thousands,Nick Broomfield
24190,0.240657,0,0,Le temps du loup,Isabelle Huppert|Patrice ChÃ©reau|Brigitte RoÃ¼an|Daniel Duval|BÃ©atrice Dalle,113,Drama,15,5.7,2003,0.0,0.0,0,0,under_million,two_thousands,Michael Haneke
15276,0.23933000000000001,0,0,After School Special,Tony Denman|Daniel Farber|Erik von Detten|Sarah-Jane Potts,90,Comedy,24,4.8,2003,0.0,0.0,0,0,under_million,two_thousands,David M. Evans
24358,0.23728200000000002,0,0,The Second Renaissance Part I,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,9,Science Fiction|Animation,16,7.2,2003,0.0,0.0,0,0,under_million,two_thousands,Mahiro Maeda
30806,0.236258,14000000,0,Out for a Kill,Steven Seagal|Michelle Goh|Corey Johnson|Tom Wu|Bruce Wang,90,Action|Thriller,15,5.0,2003,16594937.026955301,0.0,0,0,under_million,two_thousands,Michael Oblowitz
20210,0.235742,0,0,Grind,Mike Vogel|Vince Vieluf|Adam Brody|Joey Kern|Jennifer Morrison,105,Action|Comedy|Family,17,6.3,2003,0.0,0.0,0,0,under_million,two_thousands,Casey La Scala
18538,0.226503,0,0,Dot the I,Gael GarcÃ­a Bernal|Natalia Verbeke|James D'Arcy|Tom Hardy|Charlie Cox,92,Drama|Comedy|Thriller|Romance|Foreign,12,5.2,2003,0.0,0.0,0,0,under_million,two_thousands,Matthew Parkhill
4592,0.141822,0,0,Carolina,Julia Stiles|Alessandro Nivola|Shirley MacLaine|Mika Boorem|Azura Skye,97,Comedy|Romance,11,5.9,2003,0.0,0.0,0,0,under_million,two_thousands,Marleen Gorris
8325,0.220344,0,0,Tiptoes,Gary Oldman|Patricia Arquette|Matthew McConaughey|Kate Beckinsale|Peter Dinklage,90,Comedy|Drama|Romance,10,4.5,2003,0.0,0.0,0,0,under_million,two_thousands,Matthew Bright
11420,0.097647,0,4500000,The Corporation,Jane Akre|Ray Anderson|Maude Barlow|Chris Barrett|Michael Moore,145,Documentary,42,7.1,2003,0.0,5334086.90152137,4500000,99,millions,two_thousands,Mark Achbar
11420,0.097647,0,4500000,The Corporation,Jane Akre|Ray Anderson|Maude Barlow|Chris Barrett|Michael Moore,145,Documentary,42,7.1,2003,0.0,5334086.90152137,4500000,99,millions,two_thousands,Jennifer Abbott
15394,0.209749,0,0,Owning Mahowny,Philip Seymour Hoffman|Minnie Driver|John Hurt|Maury Chaykin|Ian Tracey,104,Crime|Drama|Thriller,11,6.4,2003,0.0,0.0,0,0,under_million,two_thousands,Richard Kwietniowski
24914,0.208637,10,5,Kid's Story,Clayton Watson|Keanu Reeves|Carrie-Anne Moss|Kevin Michael Richardson|John Demita,15,Science Fiction|Animation,16,6.8,2003,11.853526447825198,5.92676322391264,0,0,under_million,two_thousands,Shinichiro Watanabe
192936,0.20739899999999997,20000000,0,Frank Herbert's Children of Dune,Alec Newman|Susan Sarandon|James McAvoy|Julie Cox|Ian McNeice,248,Drama|Science Fiction|Fantasy|Adventure,35,6.5,2003,23707052.895650502,0.0,0,0,under_million,two_thousands,Greg Yaitanes
52036,0.371487,15000000,2281585,The Company,Neve Campbell|Malcolm McDowell|James Franco|Barbara E. Robertson|William Dick,112,Drama|Thriller,12,4.9,2003,17780289.6717379,2704482.81404614,0,0,millions,two_thousands,Robert Altman
14573,0.39450100000000005,6000000,0,Natural City,Yoo Ji-tae|Jae-un Lee|Rin Seo|Jung Eun-pyo|Jung Doo-hong,114,Science Fiction,14,4.9,2003,7112115.86869516,0.0,0,0,under_million,two_thousands,Byung-chun Min
17345,0.202514,0,0,Flywheel,Alex Kendrick,120,Drama|Family,13,6.9,2003,0.0,0.0,0,0,under_million,two_thousands,Alex Kendrick
6277,0.201732,0,0,Crime Spree,GÃ©rard Depardieu|Harvey Keitel|Johnny Hallyday|Renaud|SaÃ¯d Taghmaoui,98,Action|Comedy,13,6.3,2003,0.0,0.0,0,0,under_million,two_thousands,Brad Mirman
14842,0.201014,10000000,0,44 Minutes: The North Hollywood Shoot-Out,Michael Madsen|Ron Livingston|Ray Baker|Douglas Spain|Andrew Bryniarski,103,Action,13,6.2,2003,11853526.447825199,0.0,0,0,under_million,two_thousands,Yves Simoneau
22578,0.20837199999999997,0,0,DÃ©dales,Lambert Wilson|Sylvie Testud|FrÃ©dÃ©ric Diefenthal|Michel Duchaussoy|Edouard Montoute,100,Crime|Thriller|Mystery|Drama,10,6.5,2003,0.0,0.0,0,0,under_million,two_thousands,RenÃ© Manzor
53367,0.18684800000000001,0,0,Charlie: The Life and Art of Charles Chaplin,Sydney Pollack|Woody Allen|Richard Attenborough|Jeanine Basinger|Claire Bloom,132,Documentary,17,6.4,2003,0.0,0.0,0,0,under_million,two_thousands,Richard Schickel
22076,0.198046,7000000,0,Alien Hunter,James Spader|Janine Eser|John Lynch|Nikolai Binev|Leslie Stefanson,100,Thriller|Science Fiction|Action,16,4.2,2003,8297468.51347769,0.0,0,0,under_million,two_thousands,Ron Krauss
19288,0.197848,0,0,Leprechaun: Back 2 tha Hood,Warwick Davis|Tangi Miller|Laz Alonso|Page Kennedy|Sherrie Jackson,90,Horror|Comedy|Fantasy,12,6.0,2003,0.0,0.0,0,0,under_million,two_thousands,Steven Ayromlooi
10744,0.197542,32000000,0,The Cooler,William H. Macy|Alec Baldwin|Maria Bello|Shawn Hatosy|Paul Sorvino,101,Drama|Romance,33,6.5,2003,37931284.63304079,0.0,0,0,under_million,two_thousands,Wayne Kramer
21765,0.19486199999999998,17000000,0,Good Boy!,Molly Shannon|Liam Aiken|Matthew Broderick|Donald Faison|Cheech Marin,87,Comedy|Family|Science Fiction,18,4.9,2003,20150994.9613029,0.0,0,0,under_million,two_thousands,John Robert Hoffman
11194,0.194794,0,13885802,Touching the Void,Brendan Mackey|Nicholas Aaron|Richard Hawking|Ollie Ryall|Joe Simpson,106,Documentary|Action|Adventure,60,7.5,2003,0.0,16459572.1256265,13885802,99,millions,two_thousands,Kevin Macdonald
10629,0.193661,17000000,1569918,Veronica Guerin,Cate Blanchett|Gerard McSorley|CiarÃ¡n Hinds|Brenda Fricker|Don Wycherley,98,Drama|Crime|Thriller,26,6.7,2003,20150994.9613029,1860906.45339169,0,0,millions,two_thousands,Joel Schumacher
5653,0.619899,0,0,Luther,Joseph Fiennes|Jonathan Firth|Claire Cox|Alfred Molina|Peter Ustinov,123,Drama|History,46,6.3,2003,0.0,0.0,0,0,under_million,two_thousands,Eric Till
20694,0.190667,0,0,Rugrats Go Wild,E.G. Daily|Nancy Cartwright|Kath Soucie|Dionne Quan|Tim Curry,84,Animation|Family,32,5.3,2003,0.0,0.0,0,0,under_million,two_thousands,John Eng
20694,0.190667,0,0,Rugrats Go Wild,E.G. Daily|Nancy Cartwright|Kath Soucie|Dionne Quan|Tim Curry,84,Animation|Family,32,5.3,2003,0.0,0.0,0,0,under_million,two_thousands,Norton Virgien
32526,0.19026300000000002,0,0,Soldier's Girl,Lee Pace|Troy Garity|Shawn Hatosy|Andre Braugher|Philip Eddolls,112,Drama|Romance|Crime,15,5.9,2003,0.0,0.0,0,0,under_million,two_thousands,Frank Pierson
13132,0.21879899999999997,0,0,All the Real Girls,Paul Schneider|Zooey Deschanel|Danny McBride|Maurice Compte|Heather McComb,108,Drama|Romance,15,5.6,2003,0.0,0.0,0,0,under_million,two_thousands,David Gordon Green
24619,0.104354,0,0,Blind Horizon,Val Kilmer|Neve Campbell|Sam Shepard|Amy Smart|Gil Bellows,99,Drama|Thriller,14,5.9,2003,0.0,0.0,0,0,under_million,two_thousands,Michael Haussman
2830,0.939084,14000000,0,My Boss's Daughter,Ashton Kutcher|Tara Reid|Andy Richter|Jeffrey Tambor|Michael Madsen,83,Comedy|Romance,100,4.4,2003,16594937.026955301,0.0,0,0,under_million,two_thousands,David Zucker
15271,0.170297,0,0,Bright Young Things,Stephen Campbell Moore|Emily Mortimer|Fenella Woolgar|Michael Sheen|James McAvoy,106,Comedy|Foreign,11,5.4,2003,0.0,0.0,0,0,under_million,two_thousands,Stephen Fry
36658,0.175002,110000000,214948780,X2,Patrick Stewart|Hugh Jackman|Ian McKellen|Halle Berry|Famke Janssen,133,Adventure|Action|Science Fiction|Thriller,2222,6.7,2003,130388790.926078,254790104.86577702,104948780,48,millions,two_thousands,Bryan Singer
13778,0.169652,0,0,Dickie Roberts: Former Child Star,David Spade|Mary McCormack|Craig Bierko|Scott Terra|Jenna Boyd,98,Comedy,27,5.4,2003,0.0,0.0,0,0,under_million,two_thousands,Sam Weisman
4997,0.161748,5000000,2466444,Wonderland,Val Kilmer|Dylan McDermott|Kate Bosworth|Josh Lucas|Lisa Kudrow,104,Crime|Drama|Mystery|Thriller,23,6.4,2003,5926763.22391264,2923605.91860799,0,0,millions,two_thousands,James Cox
32235,0.159996,0,0,Northfork,James Woods|Nick Nolte|Claire Forlani|Daryl Hannah|Douglas Sebern,103,Fantasy|Drama|Science Fiction,10,5.7,2003,0.0,0.0,0,0,under_million,two_thousands,Michael Polish
16973,0.159344,0,0,Love Object,Desmond Harrington|Melissa Sagemiller|Udo Kier|Rip Torn|Robert Bagnell,88,Drama|Horror|Comedy|Thriller|Romance,11,5.0,2003,0.0,0.0,0,0,under_million,two_thousands,Robert Parigi
10981,0.156803,0,0,Nothing,David Hewlett|Andrew Miller|Gordon Pinsent|Marie-JosÃ©e Croze,90,Comedy|Fantasy|Science Fiction,14,5.5,2003,0.0,0.0,0,0,under_million,two_thousands,Vincenzo Natali
245454,0.154678,0,0,Helen of Troy,Sienna Guillory|Matthew Marsden|Rufus Sewell|John Rhys-Davies|Emilia Fox,175,War|Action|Drama|Romance,12,5.5,2003,0.0,0.0,0,0,under_million,two_thousands,John Kent Harrison
16250,0.150064,0,0,Love Comes Softly,Katherine Heigl|Dale Midkiff|Skye McCole Bartusiak|Corbin Bernsen|Theresa Russell,88,Drama|Romance|Western,14,6.1,2003,0.0,0.0,0,0,under_million,two_thousands,"Michael Landon, Jr."
33339,0.147375,0,1628154,Camp,Daniel Letterle|Joanna Chilcoat|Robin de Jesus|Tiffany Taylor|Alana Allen,114,Comedy|Music,12,4.9,2003,0.0,1929936.65001325,1628154,99,millions,two_thousands,Todd Graff
12698,0.146885,0,0,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,Robert McNamara|Errol Morris|Fidel Castro|Barry Goldwater|John F. Kennedy,95,War|Documentary|History,28,6.7,2003,0.0,0.0,0,0,under_million,two_thousands,Errol Morris
22958,0.14657,0,0,The Shape of Things,Paul Rudd|Gretchen Mol|Rachel Weisz|Frederick Weller,96,Comedy|Drama|Romance,13,6.1,2003,0.0,0.0,0,0,under_million,two_thousands,Neil LaBute
17813,0.143004,30000000,15368897,Alex & Emma,Luke Wilson|Kate Hudson|Sophie Marceau|David Paymer|Paul Wilson,96,Comedy|Romance,43,5.0,2003,35560579.3434758,18217562.706340197,0,0,millions,two_thousands,Rob Reiner
31246,0.135161999999999,12000000,4922166,From Justin to Kelly,Kelly Clarkson|Justin Guarini |Brandon Henschel|Greg Siff|Brian Dietzen,90,Comedy|Romance,12,3.5,2003,14224231.737390302,5834502.48615863,0,0,millions,two_thousands,Robert Iscove
26454,0.12104200000000001,0,0,Deliver Us from Eva,LL Cool J|Gabrielle Union|Kym Whitley|Meagan Good|Duane Martin,105,Comedy|Drama|Romance|Science Fiction|Thriller,12,6.3,2003,0.0,0.0,0,0,under_million,two_thousands,Gary Hardwick
16930,0.126182,569217,569217,Les Clefs de bagnole,Laurent Baffie|Daniel Russo|Pascal Sellem|GÃ©rard Depardieu|Guillaume Canet,90,Comedy,12,4.8,2003,674722.876405176,674722.876405176,0,0,under_million,two_thousands,Laurent Baffie
24794,0.131905,5000000,0,Air Bud: Spikes Back,Darren J. Birch|Christopher Bishop|Tyler Boissonnault|J. Winston Carroll|Patrick Cranshaw,87,Comedy|Family,11,4.5,2003,5926763.22391264,0.0,0,0,under_million,two_thousands,Mike Southon
24837,0.020946,300,0,August Underground's Mordum,Fred Vogel|Cristie Whiles|Michael Todd Schneider|Jerami Cruise|Killjoy,77,Horror,11,4.3,2003,355.60579343475797,0.0,0,0,under_million,two_thousands,Fred Vogel
24837,0.020946,300,0,August Underground's Mordum,Fred Vogel|Cristie Whiles|Michael Todd Schneider|Jerami Cruise|Killjoy,77,Horror,11,4.3,2003,355.60579343475797,0.0,0,0,under_million,two_thousands,Jerami Cruise
8991,0.126685,0,0,Undead,Felicity Mason|Mungo McKay|Rob Jenkins|Lisa Cunningham|Dirk Hunter,97,Horror|Action|Comedy|Science Fiction,24,5.5,2003,0.0,0.0,0,0,under_million,two_thousands,Michael Spierig
8991,0.126685,0,0,Undead,Felicity Mason|Mungo McKay|Rob Jenkins|Lisa Cunningham|Dirk Hunter,97,Horror|Action|Comedy|Science Fiction,24,5.5,2003,0.0,0.0,0,0,under_million,two_thousands,Peter Spierig
246355,0.121449,0,0,Saw,Leigh Whannell|Paul Moder|Katrina Mathers|Dean Francis,9,Crime|Thriller|Horror,40,6.4,2003,0.0,0.0,0,0,under_million,two_thousands,James Wan
16175,0.175648,0,0,The Diary of Ellen Rimbauer,Lisa Brenner|Steven Brand|Kate Burton|Tsidii Leloka|Brad Greenquist,88,Drama|Horror|Mystery|Thriller,13,4.9,2003,0.0,0.0,0,0,under_million,two_thousands,Craig R. Baxley
24357,0.10846300000000002,0,0,Final Flight of the Osiris,Pamela Adlon|Kevin Michael Richardson|John DiMaggio|Tom Kenny|Rick Gomez,9,Science Fiction|Action|Animation,17,6.5,2003,0.0,0.0,0,0,under_million,two_thousands,Andrew R. Jones
11049,0.20175,0,0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Romanthony,68,Animation|Science Fiction|Music,49,7.2,2003,0.0,0.0,0,0,under_million,two_thousands,Kazuhisa TakenÃ´chi
17920,0.102769,0,0,I Capture the Castle,Romola Garai|Rose Byrne|Tara Fitzgerald|Bill Nighy|Marc Blucas,113,Drama|Romance,14,7.2,2003,0.0,0.0,0,0,under_million,two_thousands,Tim Fywell
28200,0.098984,7000000,10000000,Sylvia,Gwyneth Paltrow|Daniel Craig|Jared Harris|Michael Gambon|Blythe Danner,109,Drama|Romance,17,5.6,2003,8297468.51347769,11853526.447825199,3000000,29,millions,two_thousands,Christine Jeffs
18248,0.098039,16700000,0,The Foreigner,Steven Seagal|Jeffrey Pierce|Max Ryan|Harry Van Gorkum|Anna-Louise Plowman,96,Action|Thriller,14,4.3,2003,19795389.1678682,0.0,0,0,under_million,two_thousands,Michael Oblowitz
21525,0.23825,0,7808524,Tupac: Resurrection,Tupac Shakur,112,Music|Documentary,15,8.0,2003,0.0,9255854.57524784,7808524,99,millions,two_thousands,Lauren Lazin
12456,0.09639600000000001,0,0,De fem benspÃ¦nd,Claus Nissen|Lars von Trier|Majken Algren Nielsen|Jacqueline Arenal|Daniel Hernandez Rodriguez,90,Drama|Documentary|Foreign,14,5.7,2003,0.0,0.0,0,0,under_million,two_thousands,Lars von Trier
12456,0.09639600000000001,0,0,De fem benspÃ¦nd,Claus Nissen|Lars von Trier|Majken Algren Nielsen|Jacqueline Arenal|Daniel Hernandez Rodriguez,90,Drama|Documentary|Foreign,14,5.7,2003,0.0,0.0,0,0,under_million,two_thousands,JÃ¸rgen Leth
80219,0.09449,0,0,Homeless to Harvard: The Liz Murray Story,Thora Birch|Michael Riley|Kelly Lynch|Robert Bockstael|Makyla Smith,104,Drama|TV Movie,14,6.0,2003,0.0,0.0,0,0,under_million,two_thousands,Peter Levin
4252,0.085589,0,0,Chalte Chalte,Shah Rukh Khan|Rani Mukerji|Jas Arora|Satish Shah|Jayshree T.,167,Comedy|Drama|Romance,16,6.3,2003,0.0,0.0,0,0,under_million,two_thousands,Aziz Mirza
14694,0.080522,0,0,The Snow Walker,Barry Pepper|Annabella Piugattuk|James Cromwell,103,Action|Adventure|Drama,13,4.5,2003,0.0,0.0,0,0,under_million,two_thousands,Charles Martin Smith
24164,0.08018,0,0,"Buongiorno, notte",Maya Sansa|Luigi Lo Cascio|Roberto Herlitzka|Paolo Briguglia|Pier Giorgio Bellocchio,106,Drama,13,5.3,2003,0.0,0.0,0,0,under_million,two_thousands,Marco Bellocchio
51163,0.07715,0,0,Effroyables jardins,Jacques Villeret|AndrÃ© Dussollier|Thierry Lhermitte|BenoÃ®t Magimel|Suzanne Flon,95,Comedy|Drama,15,7.6,2003,0.0,0.0,0,0,under_million,two_thousands,Jean Becker
28003,0.073665,0,0,Madea's Class Reunion,Tyler Perry|Chandra Currelley|Cheryl Pepsii Riley|David Mann|Pam Taylor,0,Comedy|Music,12,6.9,2003,0.0,0.0,0,0,under_million,two_thousands,Tyler Perry
44195,0.063216,0,0,Fear of the Dark,Kevin Zegers|Rachel Skarsten|Charles Powell|Linda Purl|Jesse James,86,Horror,13,5.0,2003,0.0,0.0,0,0,under_million,two_thousands,K.C. Bascombe
44710,0.062876,0,0,Bienvenue chez les Rozes,Jean Dujardin|Carole Bouquet|LorÃ nt Deutsch|Michel Duchaussoy|Olivier Saladin,90,Comedy,16,5.5,2003,0.0,0.0,0,0,under_million,two_thousands,Francis Palluau
319600,0.059976,0,0,Indiana Jones: Making the Trilogy,Harrison Ford|George Lucas|Steven Spielberg|Lawrence Kasdan,127,Documentary,10,7.2,2003,0.0,0.0,0,0,under_million,two_thousands,Laurent Bouzereau
24660,0.168156,0,0,A Detective Story,James Arnold Taylor|Carrie-Anne Moss|Matt McKenzie|Terrence 'T.C.' Carson,10,Science Fiction|Animation,12,7.4,2003,0.0,0.0,0,0,under_million,two_thousands,Shinichiro Watanabe
107059,0.138667,0,0,Gomez & TavarÃ¨s,Stomy Bugsy|Titoff|NoÃ©mie Lenoir|Jean Yanne|Ã‰lodie Navarre,72,Crime|Comedy|Action,11,4.4,2003,0.0,0.0,0,0,under_million,two_thousands,Gilles Paquet-Brenner
42418,0.040005,0,0,The Young Black Stallion,Biana Tamimi|Patrick Elias|GÃ©rard Rudolf|Ali Al Ameri|Andries Rossouw,49,Action|Adventure|Drama|Family,11,4.8,2003,0.0,0.0,0,0,under_million,two_thousands,Simon Wincer
37209,0.039864,0,0,The Saddest Music in the World,Isabella Rossellini|Mark McKinney|Maria de Medeiros|David Fox|Ross McMillan,100,Comedy|Drama|Fantasy|Music,13,6.1,2003,0.0,0.0,0,0,under_million,two_thousands,Guy Maddin
17473,0.038307,0,0,The Room,Tommy Wiseau|Juliette Danielle|Greg Sestero|Philip Haldiman|Carolyn Minnott,99,Drama|Romance,59,4.6,2003,0.0,0.0,0,0,under_million,two_thousands,Tommy Wiseau
59191,0.038236,0,0,Eloise at Christmastime,Julie Andrews|Sofia Vassilieva|Kenneth Welsh|Debra Monk|Jason Jones,89,Family|Comedy|Drama,11,4.6,2003,0.0,0.0,0,0,under_million,two_thousands,Kevin Lima
77959,0.027927999999999998,0,0,Turbo Charged Prelude to 2 Fast 2 Furious,Paul Walker|Minka Kelly|Rodney Neil|Peter Aylward|Vin Diesel,6,Action,32,6.8,2003,0.0,0.0,0,0,under_million,two_thousands,Philip G. Atwell
24950,0.046862,0,0,Matriculated,Melinda Clarke|Dwight Schultz|Olivia d'Abo|James Arnold Taylor|Rodney Saulsberry,16,Animation|Drama|Science Fiction,12,7.1,2003,0.0,0.0,0,0,under_million,two_thousands,Peter Chung
24362,0.013546,0,0,The Second Renaissance Part II,Julia Fletcher|Dane A. Davis|Debi Derryberry|Jill Talley|Dwight Schultz,9,Science Fiction|Animation,15,7.2,2003,0.0,0.0,0,0,under_million,two_thousands,Mahiro Maeda
27874,0.049777999999999996,0,0,A Wrinkle in Time,Katie Stuart|Gregory Smith|David Dorfman|Chris Potter|Kyle Secor,128,Drama|Science Fiction|Family,10,4.9,2003,0.0,0.0,0,0,under_million,two_thousands,John Kent Harrison
13590,6.66898999999999,0,0,Eddie Izzard: Glorious,Eddie Izzard|Mac McDonald|Rhona Mitra,99,Comedy,11,5.5,1997,0.0,0.0,0,0,under_million,nineties,Peter Richardson
